"You applied giftcard successfully","You applied giftcard successfully"
"You applied giftcard unsuccessfully","You applied giftcard unsuccessfully"
"You removed giftcard successfully","You removed giftcard successfully"
"You removed giftcard unsuccessfully","You removed giftcard unsuccessfully"
"The scheduled send date is invalid","The scheduled send date is invalid"
"Design Gift Card","Design Gift Card"
"Cannot generate left style template.","Cannot generate left style template."
"Cannot generate right style template.","Cannot generate right style template."
"Cannot generate center style template.","Cannot generate center style template."
"Cannot generate custom style template.","Cannot generate custom style template."
"%1 (Default)","%1 (Default)"
Fixed,Fixed
Selected,Selected
Range,Range
"Gift Card is not exist","Gift Card is not exist"
"Gift Card is already expired","Gift Card is already expired"
"Gift Card is not active","Gift Card is not active"
"Gift Card balance is not greater than zero","Gift Card balance is not greater than zero"
Subtotal,Subtotal
"Shipping & Handling","Shipping & Handling"
"Discount (%1)","Discount (%1)"
Discount,Discount
"Grand Total","Grand Total"
giftcard_amount,giftcard_amount
"Canvas Mode","Canvas Mode"
"Pdf Mode","Pdf Mode"
"Turn off design mode","Turn off design mode"
"'giftcard_' .","'giftcard_' ."
"You have to enter the valid price for gift card","You have to enter the valid price for gift card"
"You have to enter the valid max price for gift card","You have to enter the valid max price for gift card"
"Gift Card Design","Gift Card Design"
Add,Add
"Add art","Add art"
Background,Background
Art,Art
"Add Amount","Add Amount"
"Background Image Upload Manager","Background Image Upload Manager"
"Gift Card history","Gift Card history"
"Export to:","Export to:"
"records found","records found"
selected,selected
"per page","per page"
"Previous page","Previous page"
"of %1","of %1"
"Next page","Next page"
"Apply GiftCard","Apply GiftCard"
"Enter giftcard code","Enter giftcard code"
Apply,Apply
"Choose an Amount","Choose an Amount"
"Card value","Card value"
"Select a design","Select a design"
"Compose your email","Compose your email"
To,To
From,From
"Enter your headline here","Enter your headline here"
optional,optional
"Enter your gift card message here","Enter your gift card message here"
"Scheduled send time","Scheduled send time"
Text,Text
"Add Art","Add Art"
Restart,Restart
"Gift card option","Gift card option"
Download,Download
"Background Color","Background Color"
Upload,Upload
Flip,Flip
"Center Horizontally","Center Horizontally"
"Center Vertically","Center Vertically"
"Bring to front","Bring to front"
"Bring forwards","Bring forwards"
"Send backwards","Send backwards"
"Send to back","Send to back"
Lock,Lock
"Gift Card Value","Gift Card Value"
"Images (%1)","Images (%1)"
"Slider Revolution Media Gallery","Slider Revolution Media Gallery"
"Slider Editor","Slider Editor"
Nwdthemes,Nwdthemes
"Slider Revolution","Slider Revolution"
"Slider Overview","Slider Overview"
"&laquo; Previous","&laquo; Previous"
"Next &raquo;","Next &raquo;"
&hellip;,&hellip;
"The directory %1 is not writable by server.","The directory %1 is not writable by server."
"Table name should not be empty.","Table name should not be empty."
"Where should not be empty.","Where should not be empty."
"We can't upload the file right now.","We can't upload the file right now."
"Please activate Slider Revolution","Please activate Slider Revolution"
"Revolution Slider Page","Revolution Slider Page"
"File not found","File not found"
"No file sent","No file sent"
"Exceeded filesize limit","Exceeded filesize limit"
"Slider Revolution doesn't allow this filetype","Slider Revolution doesn't allow this filetype"
Up,Up
Down,Down
Reverse,Reverse
"The preview could not be loaded due to some error","The preview could not be loaded due to some error"
"Server connection issues, contact your hosting provider for further assistance","Server connection issues, contact your hosting provider for further assistance"
"Edit Skin List","Edit Skin List"
"Color Skin Active","Color Skin Active"
"Core JavaScript","Core JavaScript"
"Core CSS","Core CSS"
"Core Tools (GreenSock & Co)","Core Tools (GreenSock & Co)"
"Enable Server Compression","Enable Server Compression"
"Not Available, read FAQ","Not Available, read FAQ"
"Serverside Compression","Serverside Compression"
"Size after Optimization","Size after Optimization"
"Change Image Size or Src","Change Image Size or Src"
"Pick another Dimension","Pick another Dimension"
Optimize,Optimize
"Save Changes","Save Changes"
"Apply Changes","Apply Changes"
Suggestion,Suggestion
"Too Small","Too Small"
"Standard (1x)","Standard (1x)"
"Retina (2x)","Retina (2x)"
Oversized,Oversized
Quality,Quality
File,File
Resize,Resize
"Optimized (Low Quality)","Optimized (Low Quality)"
"Not Retina Ready","Not Retina Ready"
Element,Element
Calculating...,Calculating...
"File Size","File Size"
Dimension,Dimension
Dimensions,Dimensions
Optimization,Optimization
Optimized,Optimized
"Smart Resize","Smart Resize"
Optimal,Optimal
Recommended,Recommended
"Highly Recommended","Highly Recommended"
"File Size Optimizer","File Size Optimizer"
"Loaded Media Files","Loaded Media Files"
"Optimize to save up to ","Optimize to save up to "
"Optimize Selection","Optimize Selection"
Visibility,Visibility
Layers,Layers
"Video ID","Video ID"
"YouTube ID","YouTube ID"
"Vimeo ID","Vimeo ID"
Poster,Poster
"YouTube Poster","YouTube Poster"
"Vimeo Poster","Vimeo Poster"
"Poster Image","Poster Image"
"Media Library","Media Library"
"Object Library","Object Library"
"Video Source","Video Source"
"Image Source","Image Source"
"External Image Source","External Image Source"
"Image Based","Image Based"
"External Image","External Image"
Transparent,Transparent
"Please Wait a Moment","Please Wait a Moment"
Backgrounds,Backgrounds
"Color Picker","Color Picker"
"Save Content","Save Content"
"Module Background","Module Background"
"Wrapping Tag","Wrapping Tag"
Content,Content
"No Layers to Edit","No Layers to Edit"
"Layer Media","Layer Media"
Ooppps....,Ooppps....
"None of the Settings changed. There is Nothing to Save","None of the Settings changed. There is Nothing to Save"
"Enter Preset Name to Save or Delete","Enter Preset Name to Save or Delete"
"Custom Size is currently Disabled","Custom Size is currently Disabled"
"The Current Size is set to calculate the Layer grid sizes Automatically.<br>Do you want to continue with Custom Sizes or do you want to keep the Automatically generated sizes ?","The Current Size is set to calculate the Layer grid sizes Automatically.<br>Do you want to continue with Custom Sizes or do you want to keep the Automatically generated sizes ?"
"Keep Auto Sizes","Keep Auto Sizes"
"Use Custom Sizes","Use Custom Sizes"
"What should happen Next?","What should happen Next?"
"Need Attention by removing","Need Attention by removing"
"Where do you want to move the Inherited Layers?","Where do you want to move the Inherited Layers?"
"Drag & Drop Import File","Drag & Drop Import File"
or,or
"Click to Choose","Click to Choose"
Embed,Embed
Folder,Folder
Rename,Rename
"Root Level","Root Level"
"Add Category","Add Category"
Show,Show
"Per Page","Per Page"
"Layer converted Successfully","Layer converted Successfully"
"Layer Loop Effect disabled","Layer Loop Effect disabled"
"<b>Layer width bleeds out of Grid:</b><br>-Auto Layer width has been removed<br>-Line Break set to Content Based","<b>Layer width bleeds out of Grid:</b><br>-Auto Layer width has been removed<br>-Line Break set to Content Based"
"Multiple Layerselection not Supported<br>in Animation Mode","Multiple Layerselection not Supported<br>in Animation Mode"
"Close News","Close News"
"&copy; Copyright & License Info","&copy; Copyright & License Info"
Registered,Registered
Unregistered,Unregistered
"Dismiss Messages","Dismiss Messages"
"Some AddOns have new versions available","Some AddOns have new versions available"
"New Version Available. Please Update","New Version Available. Please Update"
"Plugin Outdated. Please Update","Plugin Outdated. Please Update"
"AddOns Outdated. Please Update","AddOns Outdated. Please Update"
"Plugin is not Registered","Plugin is not Registered"
"Register to unlock Premium Features","Register to unlock Premium Features"
"Register to Unlock all Features","Register to Unlock all Features"
"Register to unlock AddOns","Register to unlock AddOns"
"Register to unlock Support","Register to unlock Support"
"Register to unlock Library","Register to unlock Library"
"Register to unlock Updates","Register to unlock Updates"
"Register to unlock Templates","Register to unlock Templates"
"Do you want to start the Update process?","Do you want to start the Update process?"
"are ready for import!","are ready for import!"
"Do you want to add them to the ""custom"" category or create a new category?","Do you want to add them to the ""custom"" category or create a new category?"
"Add To Custom","Add To Custom"
"Add To","Add To"
"Create New Category","Create New Category"
"Update Now","Update Now"
"Install Critical Update","Install Critical Update"
"Higher Level","Higher Level"
"Current Level","Current Level"
"Other Folders","Other Folders"
"Parent Level","Parent Level"
from,from
to,to
"Action Needed","Action Needed"
Done,Done
"Update All","Update All"
"Update Later","Update Later"
"The following AddOns require an update:","The following AddOns require an update:"
"AddOns need attention","AddOns need attention"
"Updating Plugin Failed","Updating Plugin Failed"
"Updating Plugin...","Updating Plugin..."
"License validation issue Occured. Please contact our Support.","License validation issue Occured. Please contact our Support."
"Back to Overview","Back to Overview"
"Page is reloading...","Page is reloading..."
"Update Plugin","Update Plugin"
"Slider Revolution Plugin updated Successfully.","Slider Revolution Plugin updated Successfully."
"Slider Revolution Plugin updated Failure:","Slider Revolution Plugin updated Failure:"
"Slider Revolution Plugin updated Successfully to","Slider Revolution Plugin updated Successfully to"
"Reload Page","Reload Page"
"Global Colors","Global Colors"
Elements,Elements
"Loading Thumbnails...","Loading Thumbnails..."
"jQuery Triggered","jQuery Triggered"
"&lt;a&gt; Tag Link","&lt;a&gt; Tag Link"
"Random Slide","Random Slide"
"First Slide","First Slide"
"Last Slide","Last Slide"
"Next Slide","Next Slide"
"Previous Slide","Previous Slide"
